Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
179	 0.004596	 0.004511	 0.000031	 0.000000	 0.000030	0.787280	 0.769400	 0.007738	 0.000000	 0.005379
180	 0.004506	 0.004376	 0.000050	 0.000000	 0.000051	0.791786	 0.773776	 0.007788	 0.000000	 0.005430
181	 0.004194	 0.004117	 0.000028	 0.000000	 0.000028	0.795980	 0.777893	 0.007816	 0.000000	 0.005458
182	 0.004348	 0.004227	 0.000046	 0.000000	 0.000048	0.800328	 0.782120	 0.007862	 0.000000	 0.005506
183	 0.004737	 0.004645	 0.000044	 0.000000	 0.000025	0.805065	 0.786765	 0.007906	 0.000000	 0.005531
184	 0.004542	 0.004392	 0.000062	 0.000000	 0.000050	0.809607	 0.791157	 0.007968	 0.000000	 0.005581
185	 0.004174	 0.004095	 0.000027	 0.000000	 0.000019	0.813781	 0.795252	 0.007995	 0.000000	 0.005600
186	 0.003934	 0.003855	 0.000028	 0.000000	 0.000020	0.817715	 0.799107	 0.008023	 0.000000	 0.005620
187	 0.004402	 0.004316	 0.000026	 0.000000	 0.000027	0.822117	 0.803423	 0.008049	 0.000000	 0.005647
188	 0.004277	 0.004190	 0.000027	 0.000000	 0.000028	0.826394	 0.807613	 0.008076	 0.000000	 0.005675
189	 0.004018	 0.003933	 0.000026	 0.000000	 0.000027	0.830412	 0.811546	 0.008102	 0.000000	 0.005702
190	 0.003824	 0.003744	 0.000027	 0.000000	 0.000021	0.834236	 0.815290	 0.008129	 0.000000	 0.005723
191	 0.003822	 0.003746	 0.000026	 0.000000	 0.000020	0.838058	 0.819036	 0.008155	 0.000000	 0.005743
192	 0.004321	 0.004236	 0.000041	 0.000000	 0.000021	0.842379	 0.823272	 0.008196	 0.000000	 0.005764
193	 0.004178	 0.004033	 0.000066	 0.000000	 0.000050	0.846557	 0.827305	 0.008262	 0.000000	 0.005814
194	 0.003913	 0.003817	 0.000038	 0.000000	 0.000027	0.850470	 0.831122	 0.008300	 0.000000	 0.005841
195	 0.003845	 0.003754	 0.000028	 0.000000	 0.000029	0.854315	 0.834876	 0.008328	 0.000000	 0.005870
196	 0.003937	 0.003853	 0.000026	 0.000000	 0.000027	0.858252	 0.838729	 0.008354	 0.000000	 0.005897
197	 0.004143	 0.004057	 0.000026	 0.000000	 0.000027	0.862395	 0.842786	 0.008380	 0.000000	 0.005924
198	 0.003940	 0.003859	 0.000038	 0.000000	 0.000020	0.866335	 0.846645	 0.008418	 0.000000	 0.005944
199	 0.004102	 0.003956	 0.000060	 0.000000	 0.000048	0.870437	 0.850601	 0.008478	 0.000000	 0.005992
200	 0.004325	 0.004238	 0.000036	 0.000000	 0.000029	0.874762	 0.854839	 0.008514	 0.000000	 0.006021
201	 0.004310	 0.004173	 0.000064	 0.000000	 0.000047	0.879072	 0.859012	 0.008578	 0.000000	 0.006068
202	 0.005158	 0.005060	 0.000036	 0.000000	 0.000027	0.884230	 0.864072	 0.008614	 0.000000	 0.006095
203	 0.004255	 0.004157	 0.000035	 0.000000	 0.000027	0.888485	 0.868229	 0.008649	 0.000000	 0.006122
204	 0.004041	 0.003959	 0.000034	 0.000000	 0.000029	0.892526	 0.872188	 0.008683	 0.000000	 0.006151
205	 0.004221	 0.004095	 0.000053	 0.000000	 0.000048	0.896747	 0.876283	 0.008736	 0.000000	 0.006199
206	 0.004457	 0.004382	 0.000027	 0.000000	 0.000028	0.901204	 0.880665	 0.008763	 0.000000	 0.006227
207	 0.004264	 0.004143	 0.000046	 0.000000	 0.000046	0.905468	 0.884808	 0.008809	 0.000000	 0.006273
208	 0.004720	 0.004618	 0.000036	 0.000000	 0.000027	0.910188	 0.889426	 0.008845	 0.000000	 0.006300
209	 0.004334	 0.004223	 0.000054	 0.000000	 0.000029	0.914522	 0.893649	 0.008899	 0.000000	 0.006329
210	 0.004185	 0.004057	 0.000052	 0.000000	 0.000049	0.918707	 0.897706	 0.008951	 0.000000	 0.006378
211	 0.003943	 0.003827	 0.000026	 0.000000	 0.000029	0.922650	 0.901533	 0.008977	 0.000000	 0.006407
212	 0.003890	 0.003741	 0.000062	 0.000000	 0.000047	0.926540	 0.905274	 0.009039	 0.000000	 0.006454
213	 0.003805	 0.003708	 0.000037	 0.000000	 0.000029	0.930345	 0.908982	 0.009076	 0.000000	 0.006483
214	 0.004021	 0.003941	 0.000033	 0.000000	 0.000028	0.934366	 0.912923	 0.009109	 0.000000	 0.006511
215	 0.004604	 0.004470	 0.000058	 0.000000	 0.000049	0.938970	 0.917393	 0.009167	 0.000000	 0.006560
216	 0.004393	 0.004306	 0.000026	 0.000000	 0.000029	0.943363	 0.921699	 0.009193	 0.000000	 0.006589
217	 0.004293	 0.004198	 0.000050	 0.000000	 0.000021	0.947656	 0.925897	 0.009243	 0.000000	 0.006610
218	 0.004532	 0.004402	 0.000060	 0.000000	 0.000039	0.952188	 0.930299	 0.009303	 0.000000	 0.006649
219	 0.003872	 0.003790	 0.000027	 0.000000	 0.000021	0.956060	 0.934089	 0.009330	 0.000000	 0.006670
220	 0.003993	 0.003913	 0.000025	 0.000000	 0.000022	0.960053	 0.938002	 0.009355	 0.000000	 0.006692
221	 0.004066	 0.003974	 0.000039	 0.000000	 0.000021	0.964119	 0.941976	 0.009394	 0.000000	 0.006713
222	 0.003848	 0.003773	 0.000033	 0.000000	 0.000021	0.967967	 0.945749	 0.009427	 0.000000	 0.006734
223	 0.004247	 0.004120	 0.000060	 0.000000	 0.000040	0.972214	 0.949869	 0.009487	 0.000000	 0.006774
