Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
89	 0.004320	 0.004241	 0.000026	 0.000000	 0.000027	0.480700	 0.468954	 0.005379	 0.000000	 0.003125
90	 0.005390	 0.005254	 0.000050	 0.000000	 0.000045	0.486090	 0.474208	 0.005429	 0.000000	 0.003170
91	 0.005802	 0.005703	 0.000045	 0.000000	 0.000027	0.491892	 0.479911	 0.005474	 0.000000	 0.003197
92	 0.005095	 0.004894	 0.000112	 0.000000	 0.000052	0.496987	 0.484805	 0.005586	 0.000000	 0.003249
93	 0.005178	 0.005107	 0.000029	 0.000000	 0.000020	0.502165	 0.489912	 0.005615	 0.000000	 0.003269
94	 0.004937	 0.004805	 0.000069	 0.000000	 0.000036	0.507102	 0.494717	 0.005684	 0.000000	 0.003305
95	 0.005172	 0.005082	 0.000038	 0.000000	 0.000019	0.512274	 0.499799	 0.005722	 0.000000	 0.003324
96	 0.005554	 0.005474	 0.000034	 0.000000	 0.000021	0.517828	 0.505273	 0.005756	 0.000000	 0.003345
97	 0.005336	 0.005134	 0.000096	 0.000000	 0.000049	0.523164	 0.510407	 0.005852	 0.000000	 0.003394
98	 0.004889	 0.004800	 0.000044	 0.000000	 0.000023	0.528053	 0.515207	 0.005896	 0.000000	 0.003417
99	 0.005406	 0.005274	 0.000058	 0.000000	 0.000039	0.533459	 0.520481	 0.005954	 0.000000	 0.003456
100	 0.005793	 0.005695	 0.000030	 0.000000	 0.000030	0.539252	 0.526176	 0.005984	 0.000000	 0.003486
101	 0.005608	 0.005501	 0.000037	 0.000000	 0.000034	0.544860	 0.531677	 0.006021	 0.000000	 0.003520
102	 0.005596	 0.005464	 0.000053	 0.000000	 0.000046	0.550456	 0.537141	 0.006074	 0.000000	 0.003566
103	 0.004734	 0.004662	 0.000028	 0.000000	 0.000020	0.555190	 0.541803	 0.006102	 0.000000	 0.003586
104	 0.004668	 0.004547	 0.000050	 0.000000	 0.000045	0.559858	 0.546350	 0.006152	 0.000000	 0.003631
105	 0.005008	 0.004936	 0.000029	 0.000000	 0.000021	0.564866	 0.551286	 0.006181	 0.000000	 0.003652
106	 0.005886	 0.005765	 0.000047	 0.000000	 0.000044	0.570752	 0.557051	 0.006228	 0.000000	 0.003696
107	 0.005766	 0.005671	 0.000037	 0.000000	 0.000027	0.576518	 0.562722	 0.006265	 0.000000	 0.003723
108	 0.004839	 0.004708	 0.000052	 0.000000	 0.000049	0.581357	 0.567430	 0.006317	 0.000000	 0.003772
109	 0.005032	 0.004959	 0.000028	 0.000000	 0.000021	0.586389	 0.572389	 0.006345	 0.000000	 0.003793
110	 0.004591	 0.004468	 0.000049	 0.000000	 0.000044	0.590980	 0.576857	 0.006394	 0.000000	 0.003837
111	 0.004668	 0.004595	 0.000028	 0.000000	 0.000021	0.595648	 0.581452	 0.006422	 0.000000	 0.003858
112	 0.004163	 0.004041	 0.000051	 0.000000	 0.000047	0.599811	 0.585493	 0.006473	 0.000000	 0.003905
113	 0.004794	 0.004724	 0.000027	 0.000000	 0.000019	0.604605	 0.590217	 0.006500	 0.000000	 0.003924
114	 0.004401	 0.004279	 0.000049	 0.000000	 0.000045	0.609006	 0.594496	 0.006549	 0.000000	 0.003969
115	 0.004774	 0.004686	 0.000047	 0.000000	 0.000020	0.613780	 0.599182	 0.006596	 0.000000	 0.003989
116	 0.005040	 0.004915	 0.000060	 0.000000	 0.000039	0.618820	 0.604097	 0.006656	 0.000000	 0.004028
117	 0.004541	 0.004455	 0.000028	 0.000000	 0.000022	0.623361	 0.608552	 0.006684	 0.000000	 0.004050
118	 0.005299	 0.005227	 0.000028	 0.000000	 0.000020	0.628660	 0.613779	 0.006712	 0.000000	 0.004070
119	 0.005633	 0.005506	 0.000054	 0.000000	 0.000041	0.634293	 0.619285	 0.006766	 0.000000	 0.004111
120	 0.005222	 0.005119	 0.000037	 0.000000	 0.000036	0.639515	 0.624404	 0.006803	 0.000000	 0.004147
121	 0.005902	 0.005737	 0.000079	 0.000000	 0.000042	0.645417	 0.630141	 0.006882	 0.000000	 0.004189
122	 0.005856	 0.005724	 0.000058	 0.000000	 0.000038	0.651273	 0.635865	 0.006940	 0.000000	 0.004227
123	 0.005028	 0.004853	 0.000078	 0.000000	 0.000061	0.656301	 0.640718	 0.007018	 0.000000	 0.004288
124	 0.006058	 0.005968	 0.000032	 0.000000	 0.000030	0.662359	 0.646686	 0.007050	 0.000000	 0.004318
125	 0.006428	 0.006218	 0.000084	 0.000000	 0.000077	0.668787	 0.652904	 0.007134	 0.000000	 0.004395
126	 0.005494	 0.005398	 0.000039	 0.000000	 0.000023	0.674281	 0.658302	 0.007173	 0.000000	 0.004418
127	 0.005481	 0.005333	 0.000055	 0.000000	 0.000057	0.679762	 0.663635	 0.007228	 0.000000	 0.004475
128	 0.006265	 0.006152	 0.000043	 0.000000	 0.000035	0.686027	 0.669787	 0.007271	 0.000000	 0.004510
129	 0.005923	 0.005722	 0.000106	 0.000000	 0.000056	0.691950	 0.675509	 0.007377	 0.000000	 0.004566
130	 0.005907	 0.005795	 0.000053	 0.000000	 0.000030	0.697857	 0.681304	 0.007430	 0.000000	 0.004596
131	 0.006749	 0.006574	 0.000089	 0.000000	 0.000050	0.704606	 0.687878	 0.007519	 0.000000	 0.004646
132	 0.005132	 0.005048	 0.000028	 0.000000	 0.000019	0.709738	 0.692926	 0.007547	 0.000000	 0.004665
133	 0.005443	 0.005349	 0.000033	 0.000000	 0.000022	0.715181	 0.698275	 0.007580	 0.000000	 0.004687
134	 0.004973	 0.004870	 0.000036	 0.000000	 0.000038	0.720154	 0.703145	 0.007616	 0.000000	 0.004725
135	 0.005146	 0.005002	 0.000057	 0.000000	 0.000051	0.725300	 0.708147	 0.007673	 0.000000	 0.004776
136	 0.006209	 0.006114	 0.000038	 0.000000	 0.000022	0.731509	 0.714261	 0.007711	 0.000000	 0.004798
137	 0.005715	 0.005574	 0.000062	 0.000000	 0.000045	0.737224	 0.719835	 0.007773	 0.000000	 0.004843
138	 0.006579	 0.006446	 0.000059	 0.000000	 0.000028	0.743803	 0.726281	 0.007832	 0.000000	 0.004871
139	 0.006706	 0.006607	 0.000047	 0.000000	 0.000024	0.750509	 0.732888	 0.007879	 0.000000	 0.004895
140	 0.006474	 0.006316	 0.000074	 0.000000	 0.000048	0.756983	 0.739204	 0.007953	 0.000000	 0.004943
141	 0.006236	 0.006070	 0.000068	 0.000000	 0.000043	0.763219	 0.745274	 0.008021	 0.000000	 0.004986
142	 0.006394	 0.006226	 0.000076	 0.000000	 0.000051	0.769613	 0.751500	 0.008097	 0.000000	 0.005037
143	 0.006912	 0.006709	 0.000082	 0.000000	 0.000082	0.776525	 0.758209	 0.008179	 0.000000	 0.005119
144	 0.005743	 0.005642	 0.000048	 0.000000	 0.000022	0.782268	 0.763851	 0.008227	 0.000000	 0.005141
145	 0.005801	 0.005639	 0.000081	 0.000000	 0.000046	0.788069	 0.769490	 0.008308	 0.000000	 0.005187
146	 0.006763	 0.006642	 0.000046	 0.000000	 0.000036	0.794832	 0.776132	 0.008354	 0.000000	 0.005223
147	 0.005891	 0.005708	 0.000094	 0.000000	 0.000052	0.800723	 0.781840	 0.008448	 0.000000	 0.005275
148	 0.006594	 0.006480	 0.000057	 0.000000	 0.000024	0.807317	 0.788320	 0.008505	 0.000000	 0.005299
149	 0.005833	 0.005661	 0.000086	 0.000000	 0.000046	0.813150	 0.793981	 0.008591	 0.000000	 0.005345
150	 0.006135	 0.006007	 0.000041	 0.000000	 0.000035	0.819285	 0.799988	 0.008632	 0.000000	 0.005380
151	 0.006933	 0.006780	 0.000065	 0.000000	 0.000046	0.826218	 0.806768	 0.008697	 0.000000	 0.005426
152	 0.005792	 0.005690	 0.000039	 0.000000	 0.000030	0.832010	 0.812458	 0.008736	 0.000000	 0.005456
153	 0.005314	 0.005176	 0.000056	 0.000000	 0.000044	0.837324	 0.817634	 0.008792	 0.000000	 0.005500
154	 0.005322	 0.005223	 0.000039	 0.000000	 0.000033	0.842646	 0.822857	 0.008831	 0.000000	 0.005533
155	 0.005418	 0.005276	 0.000055	 0.000000	 0.000054	0.848064	 0.828133	 0.008886	 0.000000	 0.005587
156	 0.005138	 0.005022	 0.000047	 0.000000	 0.000040	0.853202	 0.833155	 0.008933	 0.000000	 0.005627
157	 0.004892	 0.004754	 0.000054	 0.000000	 0.000051	0.858094	 0.837909	 0.008987	 0.000000	 0.005678
158	 0.005423	 0.005297	 0.000050	 0.000000	 0.000032	0.863517	 0.843206	 0.009037	 0.000000	 0.005710
159	 0.005849	 0.005678	 0.000077	 0.000000	 0.000060	0.869366	 0.848884	 0.009114	 0.000000	 0.005770
160	 0.005772	 0.005619	 0.000064	 0.000000	 0.000051	0.875138	 0.854503	 0.009178	 0.000000	 0.005821
161	 0.005109	 0.005003	 0.000036	 0.000000	 0.000036	0.880247	 0.859506	 0.009214	 0.000000	 0.005857
162	 0.004824	 0.004681	 0.000058	 0.000000	 0.000053	0.885071	 0.864187	 0.009272	 0.000000	 0.005910
163	 0.004912	 0.004818	 0.000048	 0.000000	 0.000020	0.889983	 0.869005	 0.009320	 0.000000	 0.005930
164	 0.005058	 0.004921	 0.000067	 0.000000	 0.000041	0.895041	 0.873926	 0.009387	 0.000000	 0.005971
165	 0.004823	 0.004734	 0.000029	 0.000000	 0.000020	0.899864	 0.878660	 0.009416	 0.000000	 0.005991
166	 0.005830	 0.005719	 0.000053	 0.000000	 0.000023	0.905694	 0.884379	 0.009469	 0.000000	 0.006014
167	 0.005323	 0.005142	 0.000089	 0.000000	 0.000055	0.911017	 0.889521	 0.009558	 0.000000	 0.006069
168	 0.004636	 0.004529	 0.000048	 0.000000	 0.000031	0.915653	 0.894050	 0.009606	 0.000000	 0.006100
169	 0.005302	 0.005166	 0.000055	 0.000000	 0.000050	0.920955	 0.899216	 0.009661	 0.000000	 0.006150
170	 0.004773	 0.004670	 0.000047	 0.000000	 0.000033	0.925728	 0.903886	 0.009708	 0.000000	 0.006183
171	 0.005073	 0.004930	 0.000066	 0.000000	 0.000050	0.930801	 0.908816	 0.009774	 0.000000	 0.006233
172	 0.005991	 0.005897	 0.000028	 0.000000	 0.000023	0.936792	 0.914713	 0.009802	 0.000000	 0.006256
173	 0.005462	 0.005293	 0.000098	 0.000000	 0.000025	0.942254	 0.920006	 0.009900	 0.000000	 0.006281
174	 0.004657	 0.004396	 0.000135	 0.000000	 0.000087	0.946911	 0.924402	 0.010035	 0.000000	 0.006368
175	 0.004676	 0.004568	 0.000051	 0.000000	 0.000030	0.951587	 0.928970	 0.010086	 0.000000	 0.006398
176	 0.004634	 0.004482	 0.000072	 0.000000	 0.000052	0.956221	 0.933452	 0.010158	 0.000000	 0.006450
177	 0.004420	 0.004332	 0.000031	 0.000000	 0.000030	0.960641	 0.937784	 0.010189	 0.000000	 0.006480
178	 0.004657	 0.004529	 0.000050	 0.000000	 0.000048	0.965298	 0.942313	 0.010239	 0.000000	 0.006528
179	 0.004774	 0.004697	 0.000026	 0.000000	 0.000027	0.970072	 0.947010	 0.010265	 0.000000	 0.006555
180	 0.004743	 0.004613	 0.000051	 0.000000	 0.000051	0.974815	 0.951623	 0.010316	 0.000000	 0.006606
181	 0.004125	 0.004037	 0.000032	 0.000000	 0.000032	0.978940	 0.955660	 0.010348	 0.000000	 0.006638
182	 0.004559	 0.004436	 0.000045	 0.000000	 0.000047	0.983499	 0.960096	 0.010393	 0.000000	 0.006685
183	 0.005346	 0.005248	 0.000047	 0.000000	 0.000028	0.988845	 0.965344	 0.010440	 0.000000	 0.006713
184	 0.005003	 0.004832	 0.000066	 0.000000	 0.000051	0.993848	 0.970176	 0.010506	 0.000000	 0.006764
185	 0.005624	 0.005495	 0.000052	 0.000000	 0.000035	0.999472	 0.975671	 0.010558	 0.000000	 0.006799
186	 0.004938	 0.004785	 0.000063	 0.000000	 0.000037	1.004410	 0.980456	 0.010621	 0.000000	 0.006836
187	 0.004366	 0.004262	 0.000034	 0.000000	 0.000033	1.008776	 0.984718	 0.010655	 0.000000	 0.006869
188	 0.004494	 0.004384	 0.000035	 0.000000	 0.000034	1.013270	 0.989102	 0.010690	 0.000000	 0.006903
189	 0.004467	 0.004375	 0.000029	 0.000000	 0.000029	1.017737	 0.993477	 0.010719	 0.000000	 0.006932
190	 0.005360	 0.005280	 0.000028	 0.000000	 0.000021	1.023097	 0.998757	 0.010747	 0.000000	 0.006953
191	 0.005919	 0.005823	 0.000032	 0.000000	 0.000023	1.029016	 1.004580	 0.010779	 0.000000	 0.006976
192	 0.006181	 0.006062	 0.000055	 0.000000	 0.000028	1.035197	 1.010642	 0.010834	 0.000000	 0.007004
193	 0.005186	 0.005008	 0.000083	 0.000000	 0.000063	1.040383	 1.015650	 0.010917	 0.000000	 0.007067
194	 0.004939	 0.004832	 0.000040	 0.000000	 0.000028	1.045322	 1.020482	 0.010957	 0.000000	 0.007095
195	 0.005207	 0.005093	 0.000038	 0.000000	 0.000035	1.050529	 1.025575	 0.010995	 0.000000	 0.007130
196	 0.006123	 0.006006	 0.000038	 0.000000	 0.000036	1.056652	 1.031581	 0.011033	 0.000000	 0.007166
197	 0.006803	 0.006644	 0.000044	 0.000000	 0.000054	1.063455	 1.038225	 0.011077	 0.000000	 0.007220
198	 0.005519	 0.005401	 0.000060	 0.000000	 0.000029	1.068974	 1.043626	 0.011137	 0.000000	 0.007249
199	 0.005546	 0.005355	 0.000077	 0.000000	 0.000055	1.074520	 1.048981	 0.011214	 0.000000	 0.007304
200	 0.006676	 0.006483	 0.000089	 0.000000	 0.000056	1.081196	 1.055464	 0.011303	 0.000000	 0.007360
201	 0.006288	 0.006006	 0.000145	 0.000000	 0.000080	1.087484	 1.061470	 0.011448	 0.000000	 0.007440
202	 0.006103	 0.005958	 0.000058	 0.000000	 0.000038	1.093587	 1.067428	 0.011506	 0.000000	 0.007478
203	 0.005466	 0.005350	 0.000046	 0.000000	 0.000032	1.099053	 1.072778	 0.011552	 0.000000	 0.007510
204	 0.004573	 0.004481	 0.000037	 0.000000	 0.000030	1.103626	 1.077259	 0.011589	 0.000000	 0.007540
205	 0.006721	 0.006572	 0.000055	 0.000000	 0.000064	1.110347	 1.083831	 0.011644	 0.000000	 0.007604
206	 0.005584	 0.005472	 0.000040	 0.000000	 0.000040	1.115931	 1.089303	 0.011684	 0.000000	 0.007644
207	 0.004967	 0.004824	 0.000055	 0.000000	 0.000053	1.120898	 1.094127	 0.011739	 0.000000	 0.007697
208	 0.005149	 0.005019	 0.000052	 0.000000	 0.000035	1.126047	 1.099146	 0.011791	 0.000000	 0.007732
209	 0.004914	 0.004824	 0.000036	 0.000000	 0.000030	1.130961	 1.103970	 0.011827	 0.000000	 0.007762
210	 0.005023	 0.004889	 0.000052	 0.000000	 0.000051	1.135984	 1.108859	 0.011879	 0.000000	 0.007813
211	 0.006116	 0.005989	 0.000040	 0.000000	 0.000047	1.142100	 1.114848	 0.011919	 0.000000	 0.007860
212	 0.004627	 0.004438	 0.000084	 0.000000	 0.000057	1.146727	 1.119286	 0.012003	 0.000000	 0.007917
213	 0.004632	 0.004531	 0.000039	 0.000000	 0.000029	1.151359	 1.123817	 0.012042	 0.000000	 0.007946
214	 0.004459	 0.004362	 0.000034	 0.000000	 0.000042	1.155818	 1.128179	 0.012076	 0.000000	 0.007988
