Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
149	 0.003949	 0.003857	 0.000037	 0.000000	 0.000028	0.649005	 0.629892	 0.008590	 0.000000	 0.005626
150	 0.004045	 0.003902	 0.000060	 0.000000	 0.000055	0.653050	 0.633794	 0.008650	 0.000000	 0.005681
151	 0.004287	 0.004211	 0.000027	 0.000000	 0.000025	0.657337	 0.638005	 0.008677	 0.000000	 0.005706
152	 0.004111	 0.003950	 0.000062	 0.000000	 0.000055	0.661448	 0.641955	 0.008739	 0.000000	 0.005761
153	 0.004044	 0.003969	 0.000025	 0.000000	 0.000026	0.665492	 0.645924	 0.008764	 0.000000	 0.005787
154	 0.004373	 0.004246	 0.000046	 0.000000	 0.000052	0.669865	 0.650170	 0.008810	 0.000000	 0.005839
155	 0.004812	 0.004697	 0.000057	 0.000000	 0.000031	0.674677	 0.654867	 0.008867	 0.000000	 0.005870
156	 0.004371	 0.004221	 0.000060	 0.000000	 0.000056	0.679048	 0.659088	 0.008927	 0.000000	 0.005926
157	 0.003746	 0.003650	 0.000035	 0.000000	 0.000033	0.682794	 0.662738	 0.008962	 0.000000	 0.005959
158	 0.004430	 0.004265	 0.000073	 0.000000	 0.000059	0.687224	 0.667003	 0.009035	 0.000000	 0.006018
159	 0.003880	 0.003789	 0.000038	 0.000000	 0.000028	0.691104	 0.670792	 0.009073	 0.000000	 0.006046
160	 0.004291	 0.004156	 0.000050	 0.000000	 0.000057	0.695395	 0.674948	 0.009123	 0.000000	 0.006103
161	 0.004170	 0.004084	 0.000035	 0.000000	 0.000027	0.699565	 0.679032	 0.009158	 0.000000	 0.006130
162	 0.004932	 0.004796	 0.000049	 0.000000	 0.000057	0.704497	 0.683828	 0.009207	 0.000000	 0.006187
163	 0.004890	 0.004758	 0.000041	 0.000000	 0.000050	0.709387	 0.688586	 0.009248	 0.000000	 0.006237
164	 0.005093	 0.004901	 0.000093	 0.000000	 0.000061	0.714480	 0.693487	 0.009341	 0.000000	 0.006298
165	 0.004407	 0.004315	 0.000041	 0.000000	 0.000028	0.718887	 0.697802	 0.009382	 0.000000	 0.006326
166	 0.004444	 0.004306	 0.000049	 0.000000	 0.000057	0.723331	 0.702108	 0.009431	 0.000000	 0.006383
167	 0.004019	 0.003942	 0.000027	 0.000000	 0.000030	0.727350	 0.706050	 0.009458	 0.000000	 0.006413
168	 0.003814	 0.003685	 0.000045	 0.000000	 0.000056	0.731164	 0.709735	 0.009503	 0.000000	 0.006469
169	 0.003836	 0.003755	 0.000031	 0.000000	 0.000028	0.735000	 0.713490	 0.009534	 0.000000	 0.006497
170	 0.003804	 0.003657	 0.000061	 0.000000	 0.000058	0.738804	 0.717147	 0.009595	 0.000000	 0.006555
171	 0.004158	 0.004079	 0.000025	 0.000000	 0.000028	0.742962	 0.721226	 0.009620	 0.000000	 0.006583
172	 0.003699	 0.003569	 0.000047	 0.000000	 0.000057	0.746661	 0.724795	 0.009667	 0.000000	 0.006640
173	 0.004611	 0.004518	 0.000037	 0.000000	 0.000030	0.751272	 0.729313	 0.009704	 0.000000	 0.006670
174	 0.003488	 0.003349	 0.000055	 0.000000	 0.000054	0.754760	 0.732662	 0.009759	 0.000000	 0.006724
175	 0.003818	 0.003731	 0.000035	 0.000000	 0.000029	0.758578	 0.736393	 0.009794	 0.000000	 0.006753
176	 0.004169	 0.004027	 0.000054	 0.000000	 0.000059	0.762747	 0.740420	 0.009848	 0.000000	 0.006812
177	 0.004168	 0.004068	 0.000037	 0.000000	 0.000039	0.766915	 0.744488	 0.009885	 0.000000	 0.006851
178	 0.003545	 0.003396	 0.000057	 0.000000	 0.000064	0.770460	 0.747884	 0.009942	 0.000000	 0.006915
179	 0.004009	 0.003932	 0.000026	 0.000000	 0.000028	0.774469	 0.751816	 0.009968	 0.000000	 0.006943
180	 0.003486	 0.003352	 0.000046	 0.000000	 0.000058	0.777955	 0.755168	 0.010014	 0.000000	 0.007001
181	 0.003060	 0.002966	 0.000035	 0.000000	 0.000035	0.781015	 0.758134	 0.010049	 0.000000	 0.007036
182	 0.003939	 0.003771	 0.000072	 0.000000	 0.000069	0.784954	 0.761905	 0.010121	 0.000000	 0.007105
183	 0.003870	 0.003777	 0.000035	 0.000000	 0.000036	0.788824	 0.765682	 0.010156	 0.000000	 0.007141
184	 0.003583	 0.003415	 0.000058	 0.000000	 0.000067	0.792407	 0.769097	 0.010214	 0.000000	 0.007208
185	 0.004090	 0.003995	 0.000039	 0.000000	 0.000029	0.796497	 0.773092	 0.010253	 0.000000	 0.007237
186	 0.004964	 0.004828	 0.000050	 0.000000	 0.000059	0.801461	 0.777920	 0.010303	 0.000000	 0.007296
187	 0.004611	 0.004511	 0.000043	 0.000000	 0.000033	0.806072	 0.782431	 0.010346	 0.000000	 0.007329
188	 0.003584	 0.003422	 0.000070	 0.000000	 0.000062	0.809656	 0.785853	 0.010416	 0.000000	 0.007391
189	 0.003759	 0.003669	 0.000038	 0.000000	 0.000029	0.813415	 0.789522	 0.010454	 0.000000	 0.007420
190	 0.004507	 0.004345	 0.000057	 0.000000	 0.000061	0.817922	 0.793867	 0.010511	 0.000000	 0.007481
191	 0.003681	 0.003591	 0.000035	 0.000000	 0.000032	0.821603	 0.797458	 0.010546	 0.000000	 0.007513
192	 0.004476	 0.004332	 0.000056	 0.000000	 0.000060	0.826079	 0.801790	 0.010602	 0.000000	 0.007573
193	 0.003849	 0.003758	 0.000036	 0.000000	 0.000031	0.829928	 0.805548	 0.010638	 0.000000	 0.007604
194	 0.004469	 0.004316	 0.000047	 0.000000	 0.000062	0.834397	 0.809864	 0.010685	 0.000000	 0.007666
195	 0.003989	 0.003866	 0.000048	 0.000000	 0.000045	0.838386	 0.813730	 0.010733	 0.000000	 0.007711
196	 0.004159	 0.003990	 0.000060	 0.000000	 0.000075	0.842545	 0.817720	 0.010793	 0.000000	 0.007786
197	 0.004473	 0.004369	 0.000043	 0.000000	 0.000031	0.847018	 0.822089	 0.010836	 0.000000	 0.007817
198	 0.004133	 0.003939	 0.000077	 0.000000	 0.000064	0.851151	 0.826028	 0.010913	 0.000000	 0.007881
199	 0.004309	 0.004192	 0.000043	 0.000000	 0.000042	0.855460	 0.830220	 0.010956	 0.000000	 0.007923
200	 0.004301	 0.004131	 0.000067	 0.000000	 0.000073	0.859761	 0.834351	 0.011023	 0.000000	 0.007996
201	 0.004021	 0.003921	 0.000037	 0.000000	 0.000038	0.863782	 0.838272	 0.011060	 0.000000	 0.008034
202	 0.004109	 0.003944	 0.000061	 0.000000	 0.000073	0.867891	 0.842216	 0.011121	 0.000000	 0.008107
203	 0.004772	 0.004674	 0.000039	 0.000000	 0.000031	0.872663	 0.846890	 0.011160	 0.000000	 0.008138
204	 0.005169	 0.004954	 0.000088	 0.000000	 0.000067	0.877832	 0.851844	 0.011248	 0.000000	 0.008205
205	 0.004946	 0.004830	 0.000050	 0.000000	 0.000033	0.882778	 0.856674	 0.011298	 0.000000	 0.008238
206	 0.006097	 0.005940	 0.000065	 0.000000	 0.000063	0.888875	 0.862614	 0.011363	 0.000000	 0.008301
207	 0.004491	 0.004392	 0.000044	 0.000000	 0.000032	0.893366	 0.867006	 0.011407	 0.000000	 0.008333
208	 0.005200	 0.005040	 0.000063	 0.000000	 0.000064	0.898566	 0.872046	 0.011470	 0.000000	 0.008397
209	 0.004680	 0.004563	 0.000046	 0.000000	 0.000034	0.903246	 0.876609	 0.011516	 0.000000	 0.008431
210	 0.004306	 0.004115	 0.000078	 0.000000	 0.000071	0.907552	 0.880724	 0.011594	 0.000000	 0.008502
211	 0.004639	 0.004531	 0.000044	 0.000000	 0.000035	0.912191	 0.885255	 0.011638	 0.000000	 0.008537
212	 0.004436	 0.004282	 0.000059	 0.000000	 0.000066	0.916627	 0.889537	 0.011697	 0.000000	 0.008603
213	 0.004963	 0.004876	 0.000027	 0.000000	 0.000032	0.921590	 0.894413	 0.011724	 0.000000	 0.008635
214	 0.004039	 0.003900	 0.000047	 0.000000	 0.000063	0.925629	 0.898313	 0.011771	 0.000000	 0.008698
215	 0.003727	 0.003633	 0.000035	 0.000000	 0.000032	0.929356	 0.901946	 0.011806	 0.000000	 0.008730
216	 0.004322	 0.004155	 0.000065	 0.000000	 0.000068	0.933678	 0.906101	 0.011871	 0.000000	 0.008798
217	 0.004282	 0.004164	 0.000047	 0.000000	 0.000037	0.937960	 0.910265	 0.011918	 0.000000	 0.008835
218	 0.004120	 0.003958	 0.000066	 0.000000	 0.000067	0.942080	 0.914223	 0.011984	 0.000000	 0.008902
219	 0.004085	 0.003988	 0.000037	 0.000000	 0.000033	0.946165	 0.918211	 0.012021	 0.000000	 0.008935
220	 0.004063	 0.003917	 0.000049	 0.000000	 0.000066	0.950228	 0.922128	 0.012070	 0.000000	 0.009001
221	 0.003955	 0.003862	 0.000036	 0.000000	 0.000033	0.954183	 0.925990	 0.012106	 0.000000	 0.009034
222	 0.004714	 0.004566	 0.000058	 0.000000	 0.000064	0.958897	 0.930556	 0.012164	 0.000000	 0.009098
223	 0.005550	 0.005455	 0.000037	 0.000000	 0.000034	0.964447	 0.936011	 0.012201	 0.000000	 0.009132
224	 0.004428	 0.004271	 0.000054	 0.000000	 0.000066	0.968875	 0.940282	 0.012255	 0.000000	 0.009198
