Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
138	 0.005606	 0.005481	 0.000057	 0.000000	 0.000024	0.673584	 0.658117	 0.006892	 0.000000	 0.004384
139	 0.006132	 0.006000	 0.000037	 0.000000	 0.000066	0.679716	 0.664117	 0.006929	 0.000000	 0.004450
140	 0.005372	 0.005217	 0.000071	 0.000000	 0.000042	0.685088	 0.669334	 0.007000	 0.000000	 0.004492
141	 0.004916	 0.004802	 0.000037	 0.000000	 0.000035	0.690004	 0.674136	 0.007037	 0.000000	 0.004527
142	 0.005674	 0.005501	 0.000082	 0.000000	 0.000066	0.695678	 0.679637	 0.007119	 0.000000	 0.004593
143	 0.004828	 0.004688	 0.000062	 0.000000	 0.000048	0.700506	 0.684325	 0.007181	 0.000000	 0.004641
144	 0.004503	 0.004421	 0.000039	 0.000000	 0.000021	0.705009	 0.688746	 0.007220	 0.000000	 0.004662
145	 0.004933	 0.004800	 0.000063	 0.000000	 0.000041	0.709942	 0.693546	 0.007283	 0.000000	 0.004703
146	 0.005091	 0.005019	 0.000028	 0.000000	 0.000020	0.715033	 0.698565	 0.007311	 0.000000	 0.004723
147	 0.004793	 0.004673	 0.000048	 0.000000	 0.000041	0.719826	 0.703238	 0.007359	 0.000000	 0.004764
148	 0.005422	 0.005325	 0.000050	 0.000000	 0.000022	0.725248	 0.708563	 0.007409	 0.000000	 0.004786
149	 0.004113	 0.003977	 0.000067	 0.000000	 0.000040	0.729361	 0.712540	 0.007476	 0.000000	 0.004826
150	 0.004412	 0.004341	 0.000028	 0.000000	 0.000019	0.733773	 0.716881	 0.007504	 0.000000	 0.004845
151	 0.005122	 0.005006	 0.000048	 0.000000	 0.000039	0.738895	 0.721887	 0.007552	 0.000000	 0.004884
152	 0.004637	 0.004566	 0.000026	 0.000000	 0.000021	0.743532	 0.726453	 0.007578	 0.000000	 0.004905
153	 0.005003	 0.004889	 0.000048	 0.000000	 0.000039	0.748535	 0.731342	 0.007626	 0.000000	 0.004944
154	 0.004477	 0.004399	 0.000027	 0.000000	 0.000029	0.753012	 0.735741	 0.007653	 0.000000	 0.004973
155	 0.004688	 0.004567	 0.000049	 0.000000	 0.000045	0.757700	 0.740308	 0.007702	 0.000000	 0.005018
156	 0.004647	 0.004570	 0.000028	 0.000000	 0.000026	0.762347	 0.744878	 0.007730	 0.000000	 0.005044
157	 0.004422	 0.004301	 0.000047	 0.000000	 0.000047	0.766769	 0.749179	 0.007777	 0.000000	 0.005091
158	 0.004318	 0.004198	 0.000049	 0.000000	 0.000031	0.771087	 0.753377	 0.007826	 0.000000	 0.005122
159	 0.004450	 0.004359	 0.000042	 0.000000	 0.000026	0.775537	 0.757736	 0.007868	 0.000000	 0.005148
160	 0.004689	 0.004564	 0.000050	 0.000000	 0.000046	0.780226	 0.762300	 0.007918	 0.000000	 0.005194
161	 0.004965	 0.004886	 0.000028	 0.000000	 0.000029	0.785191	 0.767186	 0.007946	 0.000000	 0.005223
162	 0.004320	 0.004195	 0.000048	 0.000000	 0.000047	0.789511	 0.771381	 0.007994	 0.000000	 0.005270
163	 0.004955	 0.004860	 0.000050	 0.000000	 0.000021	0.794466	 0.776241	 0.008044	 0.000000	 0.005291
164	 0.004558	 0.004416	 0.000069	 0.000000	 0.000041	0.799024	 0.780657	 0.008113	 0.000000	 0.005332
165	 0.004330	 0.004246	 0.000027	 0.000000	 0.000020	0.803354	 0.784903	 0.008140	 0.000000	 0.005352
166	 0.004623	 0.004544	 0.000037	 0.000000	 0.000019	0.807977	 0.789447	 0.008177	 0.000000	 0.005371
167	 0.004911	 0.004772	 0.000064	 0.000000	 0.000049	0.812888	 0.794219	 0.008241	 0.000000	 0.005420
168	 0.004089	 0.003996	 0.000041	 0.000000	 0.000028	0.816977	 0.798215	 0.008282	 0.000000	 0.005448
169	 0.004698	 0.004571	 0.000054	 0.000000	 0.000046	0.821675	 0.802786	 0.008336	 0.000000	 0.005494
170	 0.004809	 0.004714	 0.000042	 0.000000	 0.000030	0.826484	 0.807500	 0.008378	 0.000000	 0.005524
171	 0.005010	 0.004846	 0.000068	 0.000000	 0.000066	0.831494	 0.812346	 0.008446	 0.000000	 0.005590
172	 0.004702	 0.004613	 0.000027	 0.000000	 0.000022	0.836196	 0.816959	 0.008473	 0.000000	 0.005612
173	 0.005660	 0.005525	 0.000069	 0.000000	 0.000029	0.841856	 0.822484	 0.008542	 0.000000	 0.005641
