Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
118	 0.005762	 0.005675	 0.000034	 0.000000	 0.000021	0.603775	 0.586950	 0.007787	 0.000000	 0.004440
119	 0.005656	 0.005515	 0.000061	 0.000000	 0.000044	0.609431	 0.592465	 0.007848	 0.000000	 0.004484
120	 0.005417	 0.005314	 0.000036	 0.000000	 0.000036	0.614848	 0.597779	 0.007884	 0.000000	 0.004520
121	 0.005046	 0.004869	 0.000079	 0.000000	 0.000042	0.619894	 0.602648	 0.007963	 0.000000	 0.004562
122	 0.005775	 0.005621	 0.000069	 0.000000	 0.000048	0.625669	 0.608269	 0.008032	 0.000000	 0.004610
123	 0.005161	 0.005009	 0.000063	 0.000000	 0.000053	0.630830	 0.613278	 0.008095	 0.000000	 0.004663
124	 0.005385	 0.005295	 0.000033	 0.000000	 0.000030	0.636215	 0.618573	 0.008128	 0.000000	 0.004693
125	 0.004843	 0.004713	 0.000056	 0.000000	 0.000046	0.641058	 0.623286	 0.008184	 0.000000	 0.004739
126	 0.004793	 0.004719	 0.000030	 0.000000	 0.000022	0.645851	 0.628005	 0.008214	 0.000000	 0.004761
127	 0.004641	 0.004508	 0.000049	 0.000000	 0.000053	0.650492	 0.632513	 0.008263	 0.000000	 0.004814
128	 0.004584	 0.004486	 0.000036	 0.000000	 0.000034	0.655076	 0.636999	 0.008299	 0.000000	 0.004848
129	 0.004960	 0.004825	 0.000053	 0.000000	 0.000049	0.660036	 0.641824	 0.008352	 0.000000	 0.004897
130	 0.004913	 0.004810	 0.000049	 0.000000	 0.000028	0.664949	 0.646634	 0.008401	 0.000000	 0.004925
131	 0.005252	 0.005112	 0.000065	 0.000000	 0.000046	0.670201	 0.651746	 0.008466	 0.000000	 0.004971
132	 0.004938	 0.004848	 0.000027	 0.000000	 0.000019	0.675139	 0.656594	 0.008493	 0.000000	 0.004990
133	 0.006118	 0.005956	 0.000081	 0.000000	 0.000033	0.681257	 0.662550	 0.008574	 0.000000	 0.005023
134	 0.005308	 0.005202	 0.000036	 0.000000	 0.000037	0.686565	 0.667752	 0.008610	 0.000000	 0.005060
135	 0.004562	 0.004426	 0.000054	 0.000000	 0.000050	0.691127	 0.672178	 0.008664	 0.000000	 0.005110
136	 0.005064	 0.004990	 0.000029	 0.000000	 0.000021	0.696191	 0.677168	 0.008693	 0.000000	 0.005131
137	 0.004867	 0.004752	 0.000045	 0.000000	 0.000040	0.701058	 0.681920	 0.008738	 0.000000	 0.005171
138	 0.005002	 0.004894	 0.000048	 0.000000	 0.000021	0.706060	 0.686814	 0.008786	 0.000000	 0.005192
139	 0.005176	 0.005088	 0.000040	 0.000000	 0.000020	0.711236	 0.691902	 0.008826	 0.000000	 0.005212
140	 0.005086	 0.004932	 0.000074	 0.000000	 0.000046	0.716322	 0.696834	 0.008900	 0.000000	 0.005258
141	 0.005300	 0.005169	 0.000042	 0.000000	 0.000045	0.721622	 0.702003	 0.008942	 0.000000	 0.005303
142	 0.004909	 0.004780	 0.000059	 0.000000	 0.000037	0.726531	 0.706783	 0.009001	 0.000000	 0.005340
143	 0.004773	 0.004630	 0.000066	 0.000000	 0.000049	0.731304	 0.711413	 0.009067	 0.000000	 0.005389
144	 0.005626	 0.005529	 0.000047	 0.000000	 0.000022	0.736930	 0.716942	 0.009114	 0.000000	 0.005411
145	 0.005195	 0.005026	 0.000091	 0.000000	 0.000044	0.742125	 0.721968	 0.009205	 0.000000	 0.005455
146	 0.005754	 0.005658	 0.000036	 0.000000	 0.000025	0.747879	 0.727626	 0.009241	 0.000000	 0.005480
